source,game,model_name,prompt_mode,context_cache,thinking_mode,thinking_level,thinking_budget,frames_per_action,run_dir,total_turns,counted_turns,skipped_turns_missing_planned_actions,malformed_lines,total_actions,horizontal_actions,vertical_actions,fire_actions,noop_actions,unclassified_actions,horizontal_percent,vertical_percent,fire_percent,noop_percent,unclassified_percent
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_3,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_4,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_5,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_6,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_7,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_8,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_high_9,105,105,0,0,300,266,0,32,15,0,88.66666666666667,0.0,10.666666666666666,5.0,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_0,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_1,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_2,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_3,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_4,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_5,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_6,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_7,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_8,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,gopher,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/gopher/openai-gpt-5.4-mini/xm_gopher_openai-gpt-5.4-mini_low_9,114,114,0,0,302,286,0,11,8,0,94.70198675496688,0.0,3.642384105960265,2.6490066225165565,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_0,29,29,0,0,71,60,62,60,0,0,84.50704225352112,87.32394366197182,84.50704225352112,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_0_2,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_1,117,117,0,0,301,246,252,270,0,0,81.72757475083057,83.72093023255815,89.70099667774086,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_2,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_3,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_4,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_5,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_6,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_7,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_8,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_high_9,117,117,0,0,301,275,244,255,0,0,91.36212624584718,81.06312292358804,84.71760797342192,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_0,103,103,0,0,302,230,213,256,0,0,76.15894039735099,70.52980132450331,84.76821192052981,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_1,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_2,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_3,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_4,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_5,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_6,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_7,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_8,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4/xm_ice_hockey_openai-gpt-5.4_low_9,100,100,0,0,300,243,214,236,0,0,81.0,71.33333333333333,78.66666666666667,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_0,59,59,0,0,96,75,73,46,0,0,78.125,76.04166666666667,47.916666666666664,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_0_2,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_1,28,28,0,0,42,33,32,17,0,0,78.57142857142857,76.19047619047619,40.476190476190474,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_1_2,186,186,0,0,262,221,171,109,0,0,84.35114503816794,65.26717557251908,41.603053435114504,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_1_3,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_2,57,57,0,0,99,86,84,26,0,0,86.86868686868686,84.84848484848484,26.262626262626263,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_2_2,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_3,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_4,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_5,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_6,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_7,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_8,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_high_9,200,200,0,0,300,261,211,93,0,0,87.0,70.33333333333333,31.0,0.0,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_0,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_1,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_2,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_3,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_4,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_5,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_6,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_7,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_8,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,ice_hockey,openai:gpt-5.4-mini,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/ice_hockey/openai-gpt-5.4-mini/xm_ice_hockey_openai-gpt-5.4-mini_low_9,136,136,0,0,300,293,160,43,1,0,97.66666666666667,53.333333333333336,14.333333333333334,0.3333333333333333,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_0,174,174,0,0,300,103,2,0,195,0,34.333333333333336,0.6666666666666666,0.0,65.0,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_1,43,43,0,0,97,9,0,0,88,0,9.278350515463918,0.0,0.0,90.72164948453609,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_1_2,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_2,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_3,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_4,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_5,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_6,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_7,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_8,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_high_9,145,145,0,0,301,71,0,0,230,0,23.588039867109636,0.0,0.0,76.41196013289037,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_0,126,126,0,0,300,62,0,0,238,0,20.666666666666668,0.0,0.0,79.33333333333333,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_1,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_2,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_3,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_4,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_5,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_6,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_7,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
structured_history/gpt,journey_escape,openai:gpt-5.4,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gpt/journey_escape/openai-gpt-5.4/xm_journey_escape_openai-gpt-5.4_low_8,119,119,0,0,300,107,23,0,187,0,35.666666666666664,7.666666666666667,0.0,62.333333333333336,0.0
